ins;500;0.007738
find;500;0.0071323
erase;500;0.0076105
ins;500;0.0077655
find;500;0.007202
erase;500;0.0075017
ins;500;0.0097842
find;500;0.0080535
erase;500;0.0080314
ins;500;0.0084304
find;500;0.0074387
erase;500;0.0079501
ins;500;0.0083024
find;500;0.0085097
erase;500;0.0081512
ins;500;0.0086337
find;500;0.0076894
erase;500;0.0081299
ins;500;0.0080721
find;500;0.01029
erase;500;0.0084185
ins;500;0.0077484
find;500;0.0072598
erase;500;0.0082233
ins;500;0.0083927
find;500;0.0080448
erase;500;0.0078341
ins;500;0.0085125
find;500;0.0080259
erase;500;0.0084329
ins;1000;0.0157243
find;1000;0.0145729
erase;1000;0.0149977
ins;1000;0.0155056
find;1000;0.014962
erase;1000;0.0154788
ins;1000;0.0159
find;1000;0.0147742
erase;1000;0.0154782
ins;1000;0.0151355
find;1000;0.0145051
erase;1000;0.0151619
ins;1000;0.0153136
find;1000;0.0143186
erase;1000;0.01552
ins;1000;0.0163724
find;1000;0.0152109
erase;1000;0.0159557
ins;1000;0.0160011
find;1000;0.0143514
erase;1000;0.0159449
ins;1000;0.0166831
find;1000;0.0146018
erase;1000;0.0155144
ins;1000;0.0159354
find;1000;0.0150629
erase;1000;0.0162707
ins;1000;0.0159014
find;1000;0.0145431
erase;1000;0.0157634
ins;1500;0.0227491
find;1500;0.0215819
erase;1500;0.0233897
ins;1500;0.0233229
find;1500;0.021524
erase;1500;0.0230615
ins;1500;0.0233467
find;1500;0.0221839
erase;1500;0.0226953
ins;1500;0.022988
find;1500;0.0218832
erase;1500;0.0227289
ins;1500;0.023436
find;1500;0.022128
erase;1500;0.0232279
ins;1500;0.0231539
find;1500;0.0218288
erase;1500;0.0234027
ins;1500;0.0241504
find;1500;0.0223535
erase;1500;0.0237338
ins;1500;0.0236445
find;1500;0.0227435
erase;1500;0.0247752
ins;1500;0.0239333
find;1500;0.0227278
erase;1500;0.0245582
ins;1500;0.0240143
find;1500;0.0227908
erase;1500;0.0244912
ins;2000;0.0310732
find;2000;0.029247
erase;2000;0.0317921
ins;2000;0.032076
find;2000;0.0297593
erase;2000;0.031234
ins;2000;0.0310753
find;2000;0.0295562
erase;2000;0.0308605
ins;2000;0.0316522
find;2000;0.0315774
erase;2000;0.0321301
ins;2000;0.0315843
find;2000;0.0296156
erase;2000;0.0320471
ins;2000;0.0325208
find;2000;0.0307736
erase;2000;0.0327937
ins;2000;0.0321882
find;2000;0.0298172
erase;2000;0.0328289
ins;2000;0.0313388
find;2000;0.030441
erase;2000;0.0327738
ins;2000;0.031553
find;2000;0.0303151
erase;2000;0.0322468
ins;2000;0.0348759
find;2000;0.0305714
erase;2000;0.0320543
ins;2500;0.0386045
find;2500;0.0363892
erase;2500;0.0375994
ins;2500;0.0389745
find;2500;0.0360119
erase;2500;0.0384683
ins;2500;0.0389214
find;2500;0.0369906
erase;2500;0.0386666
ins;2500;0.0397769
find;2500;0.0367655
erase;2500;0.0389273
ins;2500;0.0398399
find;2500;0.0389145
erase;2500;0.0398988
ins;2500;0.039643
find;2500;0.0370206
erase;2500;0.0403807
ins;2500;0.0394635
find;2500;0.0375536
erase;2500;0.0405654
ins;2500;0.0402378
find;2500;0.0385839
erase;2500;0.0414022
ins;2500;0.0416634
find;2500;0.0384608
erase;2500;0.0413161
ins;2500;0.0404292
find;2500;0.0383609
erase;2500;0.0403493
ins;3000;0.0458586
find;3000;0.0432681
erase;3000;0.0463729
ins;3000;0.0464851
find;3000;0.0429342
erase;3000;0.046026
ins;3000;0.0469607
find;3000;0.0444542
erase;3000;0.0469992
ins;3000;0.047549
find;3000;0.0438529
erase;3000;0.0474238
ins;3000;0.047891
find;3000;0.0452422
erase;3000;0.0483806
ins;3000;0.0479298
find;3000;0.0446595
erase;3000;0.0478161
ins;3000;0.0485602
find;3000;0.0464111
erase;3000;0.048564
ins;3000;0.0484396
find;3000;0.0450371
erase;3000;0.0468394
ins;3000;0.0480317
